Campaign,Ad Group,Keyword,Keyword для Headline 1,Headline 1,Дл1,Headline 2,Дл2,Headline 3,Дл3,Headline 4,Дл4,Headline 5,Дл5,Headline 6,Дл6,Headline 7,Дл7,Headline 8,Дл8,Headline 9,Дл9,Headline 10,Дл10,Headline 11,Дл11,Headline 12,Дл12,Headline 13,Дл13,Headline 14,Дл14,Headline 15,Дл15,Description Line 1,Дл16,Description Line 2,Дл17,Description Line 3,Дл18,Description Line 4,Дл19,Final URL,Path1,Дл20,Path2,Дл21,Кампания
PL | Пошук | Інтернет-магазини,RU | Дропшиппинг,создать дропшиппинг платформу,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Создать Дропшиппинг Платформу,29,Создать Сайт Для Дропшиппинга,29,Интернет Магазины Под Ключ,26,Бесплатная Поддержка 12 Мес,27,Довічна Гарантія На Наш Код,27,Запустим Магазин За 3 Недели,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Удобная Админка Под Ваш Бизнес,30,Нова Пошта | CRM | Платежі,26,Сайт Без Сбоев И Зависаний,26,SEO-Оптимизация С Первого Дня,29,Перенесем С Prom / Rozetka,26,Запустите Продажи За 3 Недели,29,"Ваш бизнес онлайн за 21 день! Премиум дизайн, мобильная версия, SEO-оптимизация. Под ключ!",90,"Создадим магазин, который продает 24/7. Автоматизация, дизайн и маркетинг, SEO. Кликайте!",89,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/ru/internet-shop/,создание,8,дропшиппинг,11,RU | Дропшиппинг
PL | Пошук | Інтернет-магазини,RU | Дропшиппинг,создать сайт для дропшиппинга,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Создать Дропшиппинг Платформу,29,Создать Сайт Для Дропшиппинга,29,Интернет Магазины Под Ключ,26,Бесплатная Поддержка 12 Мес,27,Довічна Гарантія На Наш Код,27,Запустим Магазин За 3 Недели,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Удобная Админка Под Ваш Бизнес,30,Нова Пошта | CRM | Платежі,26,Сайт Без Сбоев И Зависаний,26,SEO-Оптимизация С Первого Дня,29,Перенесем С Prom / Rozetka,26,Запустите Продажи За 3 Недели,29,"Ваш бизнес онлайн за 21 день! Премиум дизайн, мобильная версия, SEO-оптимизация. Под ключ!",90,"Создадим магазин, который продает 24/7. Автоматизация, дизайн и маркетинг, SEO. Кликайте!",89,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/ru/internet-shop/,создание,8,дропшиппинг,11,RU | Дропшиппинг
PL | Пошук | Інтернет-магазини,UA | Створення,створення інтернет магазину,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Створення Інтернет Магазину,27,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,створення,9,онлайн-магазин,14,UA | Створення
PL | Пошук | Інтернет-магазини,UA | Створення,створення інтернет магазину ціна,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Створення Інтернет Магазину,27,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,створення,9,онлайн-магазин,14,UA | Створення
PL | Пошук | Інтернет-магазини,UA | Створення,вартість створення інтернет магазину,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Створення Інтернет Магазину,27,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,створення,9,онлайн-магазин,14,UA | Створення
PL | Пошук | Інтернет-магазини,UA | Створення,створення сайту інтернет магазину,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Створення Інтернет Магазину,27,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,створення,9,онлайн-магазин,14,UA | Створення
PL | Пошук | Інтернет-магазини,UA | Розробка,розробка інтернет магазину,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Розробка Інтернет Магазину,26,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,розробка,8,онлайн-магазин,14,UA | Розробка
PL | Пошук | Інтернет-магазини,UA | Розробка,розробка інтернет магазину ціна,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Розробка Інтернет Магазину,26,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,розробка,8,онлайн-магазин,14,UA | Розробка
PL | Пошук | Інтернет-магазини,UA | Розробка,розробка сайту інтернет магазину,ваш інтернет-магазин від $700,Ваш Інтернет-Магазин Від $700,29,Розробка Інтернет Магазину,26,Ваш Інтернет Магазин Під Ключ,29,Розробка Від $700 Під Ключ,26,Безкоштовна Підтримка 12 Міс,28,Довічна Гарантія На Наш Код,27,Запустимо Магазин За 3 Тижні,28,Магазин Під Ключ За 3 Тижні,27,1 Рік Підтримки Безкоштовно,27,Зручна Адмінка Під Ваш Бізнес,29,Нова Пошта | CRM | Платежі,26,Сайт Без Зламів Та Зависань,27,SEO-Оптимізація З Першого Дня,29,Перенесемо З Prom / Rozetka,27,Запустіть Продажі За 3 Тижні,28,"Створимо магазин, що продає 24/7. Автоматизація замовлень, дизайн та маркетинг. Тисніть!",88,"Ваш бізнес онлайн за 21 день! Преміум дизайн, мобільна версія, SEO-оптимізація. Замовляйте",90,"Магазин під ключ від $700 за 3 тижні. Чистий код, 1 рік безкоштовної підтримки, гарантія",88,"Онлайн оплати, Нова Пошта, CRM, все під ключ. SEO з першого дня. Безкоштовна консультація!",90,https://www.prometeylabs.com/internet-shop/,розробка,8,онлайн-магазин,14,UA | Розробка
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,
